40.4063106,-3.6920117,40.4062116,-3.691997,40.4062759,-3.6919972,40.4061386,-3.692089,40.4061777,-3.692816,40.4061777,-3.692816,40.4061386
40.4078027,-3.6903988,40.4072314,-3.6897188,40.4084158,-3.6911765,40.4078027,-3.6903988,40.4072314,-3.6897188,40.4072314,-3.6897188,40.4085298
40.4078027,-3.6903988,40.4072314,-3.6897188,40.4078027,-3.6903988,40.4072314,-3.6897188,40.408008,-3.6908978,40.4083785,-3.6919017,40.4078234
40.4078027,-3.6903988,40.4075736,-3.6900991,40.4078027,-3.6903988,40.4072314,-3.6897188,40.4072314,-3.6897188,40.4083519,-3.691571,40.4082904
40.4068346,-3.6892182,40.4065996,-3.6889583,40.4064202,-3.6891774,40.4065996,-3.6889583,40.4064202,-3.6891774,40.4066868,-3.6889917,40.4066868
40.4063106,-3.6920117,40.4060497,-3.6918282,40.4060904,-3.6917664,40.4060904,-3.6917664,40.4060904,-3.6917664,40.4071801,-3.6929402,40.4071533
40.4070373,-3.6894713,40.4084218,-3.6908281,40.4085615,-3.6910604,40.4073596,-3.6891056,40.4085889,-3.6913562,40.4086743,-3.6915752,40.4087487
40.407064,-3.6885823,40.407064,-3.6885823,40.4068899,-3.6882241,40.4068899,-3.6882241,40.4066672,-3.6875582,40.4068899,-3.6882241,40.4065145
40.4070373,-3.6894713,40.4070373,-3.6894713,40.4068346,-3.6892182,40.4070373,-3.6894713,40.4067411,-3.6898183,40.4070373,-3.6894713,40.4070373
40.4060904,-3.6917664,40.4073881,-3.6929795,40.4077258,-3.6927998,40.4079691,-3.6925963,40.4081348,-3.6924456,40.4083341,-3.6921212,40.4080065
40.4071801,-3.6929402,40.4061674,-3.6920297,40.4062116,-3.691997,40.4062759,-3.6919972,40.4061386,-3.692089,40.4061893,-3.6920063,40.4062391
40.4071801,-3.6929402,40.4072681,-3.6929928,40.4073881,-3.6929795,40.4071801,-3.6929402,40.4081342,-3.6920693,40.4082158,-3.6916573,40.4074446
40.4060904,-3.6917664,40.4049782,-3.6905396,40.4017379,-3.6869878,40.4017379,-3.6869878,40.4016454,-3.6871422,40.4016454,-3.6871422,40.4015874
40.4068346,-3.6892182,40.4066202,-3.6897413,40.4066202,-3.6897413,40.4064996,-3.689982,40.4064996,-3.689982,40.4064996,-3.689982,40.4066202
40.4063106,-3.6920117,40.4063106,-3.6920117,40.4049912,-3.6905522,40.4048955,-3.6906281,40.4047273,-3.6906134,40.4049782,-3.6905396,40.4070535
40.4063106,-3.6920117,40.4055515,-3.6911597,40.4061793,-3.6918613,40.4055515,-3.6911597,40.4049782,-3.6905396,40.4039115,-3.6893748,40.4003611
40.4060425,-3.6912126,40.4063967,-3.690385,40.4063967,-3.690385,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414
40.4063106,-3.6920117,40.4062759,-3.6919972,40.4062116,-3.691997,40.4062759,-3.6919972,40.4062391,-3.6919947,40.4063106,-3.6920117,40.4071801
40.4060425,-3.6912126,40.4063967,-3.690385,40.4063967,-3.690385,40.4063967,-3.690385,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425
40.407064,-3.6885823,40.407064,-3.6885823,40.407845,-3.6885849,40.4073303,-3.6885925,40.407064,-3.6885823,40.407064,-3.6885823,40.4073157
40.4071801,-3.6929402,40.4074446,-3.6928758,40.4078653,-3.6924896,40.4081342,-3.6920693,40.4082158,-3.6916573,40.4072302,-3.692866,40.4069817
40.407064,-3.6885823,40.407064,-3.6885823,40.4073157,-3.6890284,40.407064,-3.6885823,40.407064,-3.6885823,40.4068899,-3.6882241,40.4068899
40.407064,-3.6885823,40.4067944,-3.6886691,40.407064,-3.6885823,40.4069799,-3.6884235,40.4068899,-3.6882241,40.4064334,-3.6872674,40.4066472
40.4083785,-3.6919017,40.408856,-3.6916464,40.408856,-3.6916464,40.408788,-3.6916083,40.4089158,-3.6917035,40.4090002,-3.6918656,40.4090211
40.4070373,-3.6894713,40.4072122,-3.6892251,40.4070373,-3.6894713,40.4067411,-3.6898183,40.40662,-3.69007,40.4060731,-3.6912462,40.405923
40.4078027,-3.6903988,40.4075736,-3.6900991,40.4085298,-3.6914031,40.4085298,-3.6914031,40.4078027,-3.6903988,40.4072314,-3.6897188,40.4070373
40.4063106,-3.6920117,40.4063106,-3.6920117,40.4063106,-3.6920117,40.4050556,-3.6906186,40.4069324,-3.6932516,40.4069324,-3.6932516,40.4071969
40.407064,-3.6885823,40.4068899,-3.6882241,40.4068899,-3.6882241,40.4068899,-3.6882241,40.4065972,-3.6872704,40.4067646,-3.6878764,40.4066672
40.4068346,-3.6892182,40.4067237,-3.6895812,40.4066202,-3.6897413,40.4067237,-3.6895812,40.4066202,-3.6897413,40.4066202,-3.6897413,40.4066202
40.4063106,-3.6920117,40.4063106,-3.6920117,40.4062391,-3.6919947,40.4063106,-3.6920117,40.4061893,-3.6920063,40.4062391,-3.6919947,40.4063106
40.4070373,-3.6894713,40.4070373,-3.6894713,40.4072314,-3.6897188,40.4083785,-3.6919017,40.4085701,-3.6916222,40.4087152,-3.6915912,40.408856
40.4068346,-3.6892182,40.4068346,-3.6892182,40.4068698,-3.6894633,40.4068346,-3.6892182,40.4067237,-3.6895812,40.4068798,-3.6893877,40.4068122
40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425
40.4078027,-3.6903988,40.4081013,-3.6907605,40.4075736,-3.6900991,40.4081013,-3.6907605,40.4075736,-3.6900991,40.4072314,-3.6897188,40.4070373
40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425
40.4060904,-3.6917664,40.4077258,-3.6927998,40.4083341,-3.6921212,40.4083678,-3.6919708,40.408382,-3.6921563,40.4083678,-3.6919708,40.4084115
40.4070373,-3.6894713,40.4080281,-3.6901793,40.4093379,-3.6889177,40.4080281,-3.6901793,40.4073596,-3.6891056,40.4075159,-3.689337,40.4071758
40.4083785,-3.6919017,40.4078234,-3.6905994,40.4083785,-3.6919017,40.4083427,-3.691512,40.4087382,-3.6913668,40.4083427,-3.691512,40.4082393
40.4078027,-3.6903988,40.4086637,-3.6920877,40.4086284,-3.6916883,40.407504,-3.6935842,40.4077184,-3.6932489,40.4084496,-3.692624,40.4085844
40.4071801,-3.6929402,40.4061793,-3.6918613,40.406254,-3.6917967,40.4061793,-3.6918613,40.4061793,-3.6918613,40.4063106,-3.6920117,40.4061893
40.407064,-3.6885823,40.4067392,-3.6879673,40.4063473,-3.6871277,40.4062091,-3.6869188,40.4050879,-3.6830866,40.4061173,-3.6867456,40.4063473
40.4060904,-3.6917664,40.4071533,-3.6933608,40.407177,-3.6934378,40.4063106,-3.6920117,40.4074909,-3.693828,40.4073801,-3.6940361,40.4058077
40.4063106,-3.6920117,40.4049782,-3.6905396,40.4061793,-3.6918613,40.4061793,-3.6918613,40.4074909,-3.693828,40.4085599,-3.6924848,40.407797
40.4071801,-3.6929402,40.4063106,-3.6920117,40.4060904,-3.6917664,40.4049912,-3.6905522,40.4049782,-3.6905396,40.4048369,-3.6903802,40.4039115
40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425
40.4063106,-3.6920117,40.4062759,-3.6919972,40.4062116,-3.691997,40.4062759,-3.6919972,40.4062759,-3.6919972,40.4062759,-3.6919972,40.4063106
40.4063106,-3.6920117,40.4023027,-3.6876198,40.4027451,-3.6884717,40.4027864,-3.6893088,40.4028511,-3.6906149,40.4028747,-3.6910249,40.4029287
40.4083785,-3.6919017,40.4085715,-3.6924219,40.4084544,-3.6923166,40.408382,-3.6921563,40.4083678,-3.6919708,40.4081348,-3.6924456,40.4083341
40.4063106,-3.6920117,40.4063106,-3.6920117,40.4071859,-3.6935186,40.4071722,-3.6936262,40.4070857,-3.6932956,40.4071859,-3.6935186,40.4055515
40.4071801,-3.6929402,40.4074446,-3.6928758,40.4078653,-3.6924896,40.4081342,-3.6920693,40.4082158,-3.6916573,40.4076578,-3.6926978,40.4082158
40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425
40.4078027,-3.6903988,40.4085298,-3.6914031,40.4084158,-3.6911765,40.4078027,-3.6903988,40.4072314,-3.6897188,40.4071758,-3.6896499,40.4070373
40.4060904,-3.6917664,40.4060904,-3.6917664,40.4060904,-3.6917664,40.4060497,-3.6918282,40.4061438,-3.6916853,40.40619,-3.6917339,40.40619
40.4060904,-3.6917664,40.4049912,-3.6905522,40.4049912,-3.6905522,40.4060904,-3.6917664,40.4063106,-3.6920117,40.4070857,-3.6932956,40.4071533
40.4060904,-3.6917664,40.407177,-3.6934378,40.4071722,-3.6936262,40.4070857,-3.6932956,40.407177,-3.6934378,40.4070857,-3.6932956,40.4069324
40.407064,-3.6885823,40.407064,-3.6885823,40.4067944,-3.6886691,40.407064,-3.6885823,40.407064,-3.6885823,40.4073303,-3.6885925,40.407845
40.4063106,-3.6920117,40.4062116,-3.691997,40.4062759,-3.6919972,40.4062759,-3.6919972,40.4061674,-3.6920297,40.4062116,-3.691997,40.4062759
40.4070373,-3.6894713,40.4071178,-3.6893581,40.4070373,-3.6894713,40.4072314,-3.6897188,40.4078234,-3.6905994,40.4078234,-3.6905994,40.408008
40.407064,-3.6885823,40.407064,-3.6885823,40.4081044,-3.6885842,40.4081044,-3.6885842,40.4093488,-3.6885926,40.4093015,-3.6885998,40.4093139
40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425
40.4063106,-3.6920117,40.4061793,-3.6918613,40.4070857,-3.6932956,40.4071638,-3.6930528,40.4070857,-3.6932956,40.4060904,-3.6917664,40.4071801
40.4063106,-3.6920117,40.4068446,-3.6959319,40.4074909,-3.693828,40.4059263,-3.699326,40.4068446,-3.6959319,40.4074909,-3.693828,40.407797
40.4063106,-3.6920117,40.4071533,-3.6933608,40.4071638,-3.6930528,40.4070857,-3.6932956,40.4071722,-3.6936262,40.4071859,-3.6935186,40.4050556
40.4071801,-3.6929402,40.4052502,-3.6932767,40.4052717,-3.6935897,40.4050556,-3.6906186,40.4063106,-3.6920117,40.4070857,-3.6932956,40.4071859
40.4070373,-3.6894713,40.4083427,-3.691512,40.4082393,-3.6912559,40.4081514,-3.6912558,40.4080194,-3.6912347,40.4080194,-3.6912347,40.4080194
40.4071801,-3.6929402,40.4079229,-3.6923928,40.4081922,-3.6915583,40.4081342,-3.6920693,40.4082158,-3.6916573,40.4072302,-3.692866,40.4069817
40.4083785,-3.6919017,40.4085052,-3.6916687,40.4086413,-3.6915959,40.408788,-3.6916083,40.4089158,-3.6917035,40.4089158,-3.6917035,40.4087382
40.4060425,-3.6912126,40.4063967,-3.690385,40.4063967,-3.690385,40.40569,-3.6908316,40.4063967,-3.690385,40.40569,-3.6908316,40.4063967
40.4060904,-3.6917664,40.4060497,-3.6918282,40.4060497,-3.6918282,40.4060497,-3.6918282,40.4060497,-3.6918282,40.4061438,-3.6916853,40.4055538
40.4063106,-3.6920117,40.4061386,-3.692089,40.4060874,-3.6919633,40.4051569,-3.6920407,40.4040675,-3.692139,40.4060285,-3.691956,40.4051569
40.4070373,-3.6894713,40.4072673,-3.6891347,40.4071178,-3.6893581,40.4072673,-3.6891347,40.4071178,-3.6893581,40.4071178,-3.6893581,40.4070373
40.4068346,-3.6892182,40.4068798,-3.6893877,40.4067237,-3.6895812,40.4067237,-3.6895812,40.4067237,-3.6895812,40.4067237,-3.6895812,40.4068798
40.4083785,-3.6919017,40.408788,-3.6916083,40.4089158,-3.6917035,40.4089279,-3.6923245,40.4090211,-3.6920601,40.4089742,-3.6922466,40.4089651
40.4063106,-3.6920117,40.4063106,-3.6920117,40.4060904,-3.6917664,40.4071801,-3.6929402,40.4060904,-3.6917664,40.4049782,-3.6905396,40.4024299
40.4078027,-3.6903988,40.4078027,-3.6903988,40.4072314,-3.6897188,40.4082904,-3.6913665,40.408008,-3.6908978,40.408008,-3.6908978,40.4083785
40.407064,-3.6885823,40.4066472,-3.6877638,40.4068899,-3.6882241,40.4065972,-3.6872704,40.4067646,-3.6878764,40.4067646,-3.6878764,40.4067646
40.4063106,-3.6920117,40.4062759,-3.6919972,40.4062391,-3.6919947,40.4063106,-3.6920117,40.4061386,-3.692089,40.4062759,-3.6919972,40.4061893
40.407064,-3.6885823,40.407064,-3.6885823,40.407845,-3.6885849,40.4073303,-3.6885925,40.407845,-3.6885849,40.4081044,-3.6885842,40.4081044
40.4083785,-3.6919017,40.4082904,-3.6913665,40.408008,-3.6908978,40.4078234,-3.6905994,40.4072314,-3.6897188,40.4081013,-3.6907605,40.4075736
40.407064,-3.6885823,40.407064,-3.6885823,40.4073303,-3.6885925,40.4074869,-3.6888515,40.4071336,-3.6883715,40.4071336,-3.6883715,40.4069799
40.4060425,-3.6912126,40.40569,-3.6908316,40.4063967,-3.690385,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414
40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425
40.4063106,-3.6920117,40.4070857,-3.6932956,40.4071859,-3.6935186,40.407177,-3.6934378,40.4061793,-3.6918613,40.4061793,-3.6918613,40.4061793
40.4063106,-3.6920117,40.4071722,-3.6936262,40.4071533,-3.6933608,40.4071859,-3.6935186,40.4071859,-3.6935186,40.4063106,-3.6920117,40.4055515
40.4070373,-3.6894713,40.407064,-3.6885823,40.4068974,-3.6886285,40.4068974,-3.6886285,40.407064,-3.6885823,40.4081044,-3.6885842,40.4081044
40.4063106,-3.6920117,40.4070535,-3.6928075,40.4063106,-3.6920117,40.4061386,-3.692089,40.4061777,-3.692816,40.4061386,-3.692089,40.4061405
40.4063106,-3.6920117,40.4055515,-3.6911597,40.407177,-3.6934378,40.4071859,-3.6935186,40.4070857,-3.6932956,40.4071859,-3.6935186,40.4070857
40.4078027,-3.6903988,40.4078027,-3.6903988,40.4072314,-3.6897188,40.4078027,-3.6903988,40.4072314,-3.6897188,40.4081013,-3.6907605,40.4075736
40.4063106,-3.6920117,40.4055515,-3.6911597,40.4049912,-3.6905522,40.4071801,-3.6929402,40.4073881,-3.6929795,40.4073881,-3.6929795,40.4071801
40.4060425,-3.6912126,40.4063967,-3.690385,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425
40.407064,-3.6885823,40.4072298,-3.6888917,40.4073157,-3.6890284,40.4072122,-3.6892251,40.4070373,-3.6894713,40.4067411,-3.6898183,40.4068858
40.4078027,-3.6903988,40.4078027,-3.6903988,40.4072314,-3.6897188,40.4083785,-3.6919017,40.408788,-3.6916083,40.4089158,-3.6917035,40.4090192
40.4078027,-3.6903988,40.4078027,-3.6903988,40.4072314,-3.6897188,40.4083519,-3.691571,40.4082904,-3.6913665,40.408008,-3.6908978,40.4078234
40.4068346,-3.6892182,40.4068346,-3.6892182,40.4068346,-3.6892182,40.4068798,-3.6893877,40.4068122,-3.6895209,40.4069387,-3.6897626,40.4067024
40.4078027,-3.6903988,40.4085844,-3.692404,40.4086637,-3.6920877,40.4086284,-3.6916883,40.4077184,-3.6932489,40.4084496,-3.692624,40.4085844
40.4063106,-3.6920117,40.4063106,-3.6920117,40.4063106,-3.6920117,40.4061893,-3.6920063,40.4062391,-3.6919947,40.4063106,-3.6920117,40.4071801
40.407064,-3.6885823,40.4068974,-3.6886285,40.4068974,-3.6886285,40.4067944,-3.6886691,40.407064,-3.6885823,40.4068899,-3.6882241,40.407064
40.4070373,-3.6894713,40.4070373,-3.6894713,40.4071178,-3.6893581,40.4071178,-3.6893581,40.4072673,-3.6891347,40.4071178,-3.6893581,40.4071178
40.4063106,-3.6920117,40.4071859,-3.6935186,40.4061793,-3.6918613,40.4061793,-3.6918613,40.406106,-3.6919368,40.406106,-3.6919368,40.4061793
40.4068346,-3.6892182,40.4065219,-3.6889931,40.4066397,-3.6891972,40.4066397,-3.6891972,40.4066397,-3.6891972,40.4068122,-3.6895209,40.4068698
40.4060904,-3.6917664,40.4060904,-3.6917664,40.4063106,-3.6920117,40.4062759,-3.6919972,40.4063106,-3.6920117,40.4061793,-3.6918613,40.4050556
40.4060904,-3.6917664,40.4049912,-3.6905522,40.4050556,-3.6906186,40.4055515,-3.6911597,40.4070857,-3.6932956,40.4070857,-3.6932956,40.4071533
40.4083785,-3.6919017,40.4089158,-3.6917035,40.4073157,-3.6890284,40.4073815,-3.6888417,40.4073815,-3.6888417,40.4075223,-3.6887111,40.4073815
40.4063106,-3.6920117,40.4071533,-3.6933608,40.4070857,-3.6932956,40.4060904,-3.6917664,40.4063106,-3.6920117,40.4050556,-3.6906186,40.4061793
40.4071801,-3.6929402,40.4081342,-3.6920693,40.4082158,-3.6916573,40.4078653,-3.6924896,40.4081342,-3.6920693,40.4082158,-3.6916573,40.4078653
40.4071801,-3.6929402,40.4087382,-3.6913668,40.4087208,-3.6913254,40.4088315,-3.6915382,40.4084218,-3.6908281,40.4085615,-3.6910604,40.4085615
40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425
40.4070373,-3.6894713,40.4070373,-3.6894713,40.4071758,-3.6896499,40.4070695,-3.6897864,40.4070028,-3.6897647,40.4068519,-3.6898225,40.4069387
40.407064,-3.6885823,40.4073157,-3.6890284,40.4073815,-3.6888417,40.4076754,-3.6886884,40.4074369,-3.6887886,40.4076754,-3.6886884,40.4074369
40.4060904,-3.6917664,40.4063106,-3.6920117,40.4063106,-3.6920117,40.4062759,-3.6919972,40.4061893,-3.6920063,40.4062391,-3.6919947,40.4063106
40.4060904,-3.6917664,40.4060497,-3.6918282,40.4051745,-3.6908774,40.4060274,-3.6919208,40.4060497,-3.6918282,40.4060497,-3.6918282,40.4060497
40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425
40.4060904,-3.6917664,40.4060497,-3.6918282,40.4061438,-3.6916853,40.4060904,-3.6917664,40.4060497,-3.6918282,40.4060274,-3.6919208,40.4060274
40.4071801,-3.6929402,40.4073881,-3.6929795,40.4073215,-3.6930023,40.4077258,-3.6927998,40.4083678,-3.6919708,40.4080065,-3.692565,40.4083341
40.4063106,-3.6920117,40.4074909,-3.693828,40.4063106,-3.6920117,40.4050556,-3.6906186,40.4049912,-3.6905522,40.4049228,-3.690624,40.4049502
40.4060904,-3.6917664,40.4049912,-3.6905522,40.4049847,-3.6905785,40.4049502,-3.6906116,40.4048955,-3.6906281,40.4049688,-3.6906002,40.4049228
40.4071801,-3.6929402,40.4076578,-3.6926978,40.4073179,-3.6928543,40.4076578,-3.6926978,40.4076502,-3.6925958,40.4077533,-3.6917965,40.4076502
40.4070373,-3.6894713,40.4070373,-3.6894713,40.4072314,-3.6897188,40.4072314,-3.6897188,40.4072314,-3.6897188,40.4071758,-3.6896499,40.4071758
40.4068346,-3.6892182,40.4068346,-3.6892182,40.4068798,-3.6893877,40.4068698,-3.6894633,40.4068346,-3.6892182,40.4068346,-3.6892182,40.4068798
40.407064,-3.6885823,40.407064,-3.6885823,40.4081044,-3.6885842,40.4081044,-3.6885842,40.4085622,-3.6886505,40.4085622,-3.6886505,40.4081044
40.4078027,-3.6903988,40.4084158,-3.6911765,40.4078027,-3.6903988,40.4072314,-3.6897188,40.4085298,-3.6914031,40.4084158,-3.6911765,40.4078027
40.407064,-3.6885823,40.407064,-3.6885823,40.4068974,-3.6886285,40.4067944,-3.6886691,40.407064,-3.6885823,40.406622,-3.6887964,40.406622
40.4060425,-3.6912126,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414,-3.6900182,40.4060425,-3.6912126,40.4060414
40.4070373,-3.6894713,40.4070373,-3.6894713,40.4071758,-3.6896499,40.4074516,-3.6893954,40.4071758,-3.6896499,40.4071758,-3.6896499,40.4075159
40.4060904,-3.6917664,40.4061386,-3.692089,40.406119,-3.6920086,40.4061386,-3.692089,40.406119,-3.6920086,40.4060874,-3.6919633,40.4060285
40.4083785,-3.6919017,40.4084499,-3.6917331,40.4085701,-3.6916222,40.4087152,-3.6915912,40.408856,-3.6916464,40.408788,-3.6916083,40.4089158
40.4070373,-3.6894713,40.4072673,-3.6891347,40.4071178,-3.6893581,40.4072673,-3.6891347,40.4071178,-3.6893581,40.4072673,-3.6891347,40.4071178
40.4063106,-3.6920117,40.4049782,-3.6905396,40.4071533,-3.6933608,40.4070857,-3.6932956,40.4060904,-3.6917664,40.4060904,-3.6917664,40.4060904
